Year,Name,Salary
2011,Norris Cole,1082520.0
2011,O.J. Mayo,5632637.0
2011,Omer Asik,1857500.0
2011,Omri Casspi,1341960.0
2011,Othello Hunter,736420.0
2011,Othyus Jeffers,35868.0
2011,Pape Sy,788872.0
2011,Patrick Ewing Jr.,884293.0
2011,Patrick Patterson,1959960.0
2011,Patty Mills,213517.0
2011,Pau Gasol,18714150.0
2011,Paul Davis,825497.0
2011,Paul George,2406240.0
2011,Paul Millsap,8603633.0
2011,Paul Pierce,15333334.0
2011,Peja Stojakovic,402065.0
2011,Pooh Jeter,473604.0
2011,Pops Mensah-Bonsu,885120.0
2011,Quentin Richardson,2446200.0
2011,Quincy Douby,855189.0
2011,Quincy Pondexter,1153800.0
2011,Quinton Ross,1033342.0
2011,Raja Bell,3480000.0
2011,Rajon Rondo,10045454.0
2011,Ramon Sessions,4257973.0
2011,Randy Foye,4250000.0
2011,Rashard Lewis,21136631.0
2011,Rasheed Wallace,6322320.0
2011,Rasho Nesterovic,1990000.0
2011,Ray Allen,10000000.0
2011,Raymond Felton,7560000.0
2011,Reggie Jackson,1156320.0
2011,Renaldo Balkman,1675000.0
2011,Richard Jefferson,9282000.0
2011,Ricky Davis,2400000.0
2011,Ricky Rubio,3480120.0
2011,Robin Lopez,2862602.0
2011,Rodney Stuckey,8500000.0
2011,Rodrigue Beaubois,1236720.0
2011,Roko-Leni Ukic,1350000.0
2011,Ronnie Brewer,4710000.0
2011,Ronny Turiaf,319128.0
2011,Roy Hibbert,2588590.0
2011,Royal Ivey,1200000.0
2011,Rudy Fernandez,2180443.0
2011,Rudy Gay,15032144.0
2011,Russell Westbrook,5082416.0
2011,Ryan Anderson,2244601.0
2011,Ryan Bowen,825497.0
2011,Ryan Gomes,4000000.0
2011,Ryan Hollins,248048.0
2011,Ryan Reid,475000.0
2011,Salim Stoudamire,884881.0
2011,Sam Young,1184750.0
2011,Samardo Samuels,762195.0
2011,Samuel Dalembert,7000000.0
2011,Sasha Vujacic,5475113.0
2011,Sean Marks,799105.0
2011,Sean Williams,49966.0
2011,Sebastian Telfair,1567500.0
2011,Semih Erden,762195.0
2011,Serge Ibaka,1288200.0
2011,Shane Battier,3135000.0
2011,Shannon Brown,3500000.0
2011,Shaquille O'Neal,1352181.0
2011,Shaun Livingston,3500000.0
2011,Shavlik Randolph,992680.0
2011,Shawn Marion,8022449.0
2011,Shawne Williams,3135000.0
2011,Shelvin Mack,473604.0
2011,Sherron Collins,473604.0
2011,Solomon Alabi,830000.0
2011,Solomon Jones,792377.0
2011,Speedy Claxton,5209454.0
2011,Spencer Hawes,4051024.0
2011,Stephen Curry,3117120.0
2011,Stephen Graham,1106941.0
2011,Stephen Jackson,1059750.0
2011,Steve Nash,11689062.0
2011,Taj Gibson,1195680.0
2011,Tarence Kinsey,855189.0
2011,Tayshaun Prince,6292135.0
2011,Terrence Williams,254938.0
2011,Terrico White,788872.0
2011,Thabo Sefolosha,3300000.0
2011,Thaddeus Young,8039130.0
2011,Tiago Splitter,3944000.0
2011,Tim Duncan,21164619.0
2011,Timofey Mozgov,3343896.0
2011,Tobias Harris,1418160.0
2011,Toney Douglas,1145640.0
2011,Tony Allen,3150000.0
2011,Tony Gaffney,762195.0
2011,Tony Parker,12500000.0
2011,Travis Diener,208802.0
2011,Travis Leslie,500000.0
2011,Travis Outlaw,3000000.0
2011,Trevor Ariza,6790640.0
2011,Trevor Booker,1294920.0
2011,Trey Gilder,457588.0
2011,Trey Johnson,854389.0
2011,Trey Thompkins,535000.0
2011,Tristan Thompson,3726600.0
2011,Ty Lawson,1654440.0
2011,Tyler Hansbrough,2138040.0
2011,Tyler Honeycutt,809875.0
2011,Tyreke Evans,5251825.0
2011,Tyrus Thomas,7305785.0
2011,Tyson Chandler,13107837.0
2011,Udonis Haslem,4060000.0
2011,Vince Carter,3000000.0
2011,Von Wafer,1069509.0
2011,Walker Russell,374300.0
2011,Walter Sharpe,736420.0
2011,Wayne Ellington,1154040.0
2011,Wesley Johnson,4006080.0
2011,Wesley Matthews,6505320.0
2011,Wilson Chandler,5516664.0
2011,Xavier Henry,2171640.0
2011,Xavier Silas,11458.0
2011,Yi Jianlian,771706.0
2011,Zabian Dowdell,788872.0
2011,Zach Randolph,15200000.0
2011,Zaza Pachulia,4750000.0
2011,Zydrunas Ilgauskas,1399507.0
2012,Aaron Brooks,2400000.0
2012,Aaron Gray,2575000.0
2012,Acie Law,633253.0
2012,Al Harrington,7148600.0
2012,Al Horford,12000000.0
2012,Al Jefferson,13500000.0
2012,Al Thornton,211084.0
2012,Al-Farouq Aminu,2947800.0
2012,Alando Tucker,1071720.0
2012,Alec Burks,2111160.0
2012,Alexander Johnson,885120.0
2012,Alexey Shved,2934610.0
2012,Alexis Ajinca,1467840.0
2012,Allen Iverson,650686.0
2012,Alonzo Gee,3500000.0
2012,Amar'e Stoudemire,19948799.0
2012,Amir Johnson,6050000.0
2012,Anderson Varejao,8368182.0
2012,Andre Drummond,2356320.0
2012,Andre Iguodala,14968250.0
2012,Andre Miller,5000000.0
2012,Andre Roberson,1110840.0
2012,Andrea Bargnani,10000000.0
2012,Andrei Kirilenko,9779349.0
2012,Andres Nocioni,6650000.0
2012,Andrew Bogut,13000000.0
2012,Andrew Bynum,16889000.0
2012,Andrew Nicholson,1482000.0
2012,Andris Biedrins,9000000.0
2012,Andy Rautins,788872.0
2012,Anthony Davis,5144280.0
2012,Anthony Johnson,2062800.0
2012,Anthony Parker,2250000.0
2012,Anthony Randolph,1674641.0
2012,Anthony Roberson,855189.0
2012,Antonio McDyess,5220000.0
2012,Armon Johnson,104494.0
2012,Arnett Moultrie,1042320.0
2012,Aron Baynes,239588.0
2012,Arron Afflalo,7750000.0
2012,Austin Daye,2958077.0
2012,Austin Rivers,2238360.0
2012,Avery Bradley,1630800.0
2012,Ben Gordon,13200000.0
2012,Ben Uzoh,190548.0
2012,Ben Wallace,2246400.0
2012,Beno Udrih,7372000.0
2012,Bismack Biyombo,3049920.0
2012,Blake Griffin,13701250.0
2012,Bobby Simmons,234268.0
2012,Boris Diaw,4500000.0
2012,Brad Miller,5104000.0
2012,Bradley Beal,4319280.0
2012,Brandan Wright,992680.0
2012,Brandon Bass,6000000.0
2012,Brandon Jennings,3179493.0
2012,Brandon Knight,2678640.0
2012,Brandon Roy,5100000.0
2012,Brendan Haywood,2050000.0
2012,Brent Barry,2062800.0
2012,Brian Butch,762195.0
2012,Brian Cardinal,854389.0
2012,Brian Roberts,473604.0
2012,Brian Skinner,668434.0
2012,Brook Lopez,13668750.0
2012,Bruce Bowen,4100000.0
2012,C.J. Watson,992680.0
2012,CJ Miles,2225000.0
2012,Carldell Johnson,473604.0
2012,Carlos Boozer,15300000.0
2012,Carlos Delfino,3000000.0
2012,Carmelo Anthony,19444503.0
2012,Cedric Jackson,40375.0
2012,Chandler Parsons,888250.0
2012,Channing Frye,6400000.0
2012,Charles Jenkins,762195.0
2012,Charlie Bell,4099920.0
2012,Charlie Villanueva,8060000.0
2012,Chase Budinger,885120.0
2012,Chris Andersen,1679408.0
2012,Chris Bosh,19067500.0
2012,Chris Douglas-Roberts,582995.0
2012,Chris Duhon,3500000.0
2012,Chris Johnson,201249.5
2012,Chris Paul,18668431.0
2012,Chris Quinn,169340.0
2012,Chris Singleton,1618680.0
2012,Chris Wright,250731.5
2012,Christian Eyenga,1174080.0
2012,Chuck Hayes,5486250.0
2012,Cody Zeller,3857040.0
2012,Cole Aldrich,2445480.0
2012,Corey Brewer,3243000.0
2012,Corey Maggette,10924138.0
2012,Cory Higgins,762195.0
2012,Cory Joseph,1074720.0
2012,Craig Brackins,1404960.0
2012,Cuttino Mobley,9500000.0
2012,D.J. Kennedy,762195.0
2012,D.J. White,156234.0
2012,Da'Sean Butler,788872.0
2012,DaJuan Summers,72892.0
2012,Daequan Cook,512633.0
2012,Dahntay Jones,2900000.0
2012,Damian Lillard,3065040.0
2012,Damien Wilkins,854389.0
2012,Damion James,68902.0
2012,Daniel Gibson,4792332.0
2012,Daniel Orton,916099.0
2012,Danilo Gallinari,9439000.0
2012,Danny Granger,13058606.0
2012,Danny Green,3500000.0
2012,Dante Cunningham,2090000.0
2012,Darius Miles,854389.0
2012,Darius Songaila,4818000.0
2012,Darrell Arthur,3006217.0
2012,Darren Collison,1900000.0
2012,David Andersen,2685185.0
2012,David Lee,12744000.0
2012,David West,10000000.0
2012,DeAndre Jordan,10986550.0
2012,DeAndre Liggins,884293.0
2012,DeJuan Blair,1054000.0
2012,DeMar DeRozan,3344250.0
2012,DeMarcus Cousins,3880800.0
2012,DeMarcus Nelson,736420.0
2012,DeMarre Carroll,885120.0
2012,DeShawn Stevenson,2240450.0
2012,Derek Fisher,261343.0
2012,Deron Washington,457588.0
2012,Deron Williams,17177795.0
2012,Derrick Favors,4753320.0
2012,Derrick Rose,17632688.0
2012,Derrick Williams,4809840.0
2012,Desmond Mason,825497.0
2012,Devin Harris,8500000.0
2012,Devin Searcy,473604.0
2012,Diante Garrett,473604.0
2012,Dikembe Mutombo,1823280.0
2012,Dion Waiters,3726600.0
2012,Dirk Nowitzki,20907128.0
2012,Dominic McGuire,68902.0
2012,Dominique Jones,1276560.0
2012,Donald Sloan,61467.0
2012,Donatas Motiejunas,1361400.0
2012,Donte Greene,1679914.0
2012,Dontell Jefferson,736420.0
2012,Dorell Wright,4106000.0
2012,Draymond Green,850000.0
2012,Drew Gooden,6687400.0
2012,Dwayne Jones II,854389.0
2012,Dwyane Wade,18673000.0
2012,E'Twaun Moore,884293.0
2012,Earl Barron,854389.0
2012,Earl Boykins,220487.0
2012,Earl Watson,2300000.0
2012,Ed Davis,2207040.0
2012,Eddie House,1399507.0
2012,Eduardo Najera,2750000.0
2012,Ekpe Udoh,3524880.0
2012,Elliot Williams,1442880.0
2012,Elton Brand,2100500.0
2012,Emeka Okafor,14487500.0
2012,Enes Kanter,4319280.0
2012,Eric Bledsoe,2626473.0
2012,Eric Maynor,2016000.0
2012,Erik Jay Murphy,490180.0
2012,Ersan Ilyasova,7900000.0
2012,Evan Fournier,1361400.0
2012,Evan Turner,5293080.0
2012,Fab Melo,1254720.0
2012,Festus Ezeli,1020960.0
2012,Francisco Garcia,6100000.0
2012,Gani Lawal,788872.0
2012,Garret Siler,762195.0
2012,Garrett Temple,884293.0
2012,George Hill,8000000.0
2012,Gerald Wallace,9682435.0
2012,Gilbert Arenas,261829.0
2012,Glen Davis,6400000.0
2012,Glen Rice Jr.,490180.0
2012,Goran Dragic,7500000.0
2012,Gordon Hayward,2709720.0
2012,Grant Hill,1975000.0
2012,Greg Buckner,4080915.0
2012,Greg Monroe,3217680.0
2012,Greg Oden,1500000.0
2012,Greg Stiemsma,2575000.0
2012,Greivis Vasquez,1191240.0
2012,Gustavo Ayon,1500000.0
2012,Hamed Haddadi,1300000.0
2012,Harrison Barnes,2798040.0
2012,Hasheem Thabeet,1200000.0
2012,Henry Sims,27859.0
2012,Henry Walker,885120.0
2012,Hollis Thompson,473604.0
2012,Ian Mahinmi,4000000.0
2012,Ike Diogu,792377.0
2012,Iman Shumpert,1633440.0
2012,Ime Udoka,708640.0
2012,Ish Smith,910941.0
2012,Ivan Johnson,962195.0
2012,J.J. Barea,4493500.0
2012,JJ Hickson,4000000.0
2012,JJ Redick,6750000.0
2012,JR Smith,2806452.0
2012,JaJuan Johnson,1089240.0
2012,JaVale McGee,10000000.0
2012,Jae Crowder,600491.0
2012,Jamaal Tinsley,1352181.0
2012,Jamal Crawford,5225000.0
2012,Jamar Smith,473604.0
2012,Jameer Nelson,8600000.0
2012,James Anderson,532737.0
2012,James Harden,5820417.0
2012,James Johnson,2812006.0
2012,James Posey,7595600.0
2012,James Singleton,151585.0
2012,Jan Vesely,3340920.0
2012,Jared Cunningham,1156320.0
2012,Jared Dudley,4250000.0
2012,Jared Jeffries,1475106.0
2012,Jared Sullinger,1306920.0
2012,Jarrett Jack,5400000.0
2012,Jarvis Varnado,788872.0
2012,Jason Hart,825497.0
2012,Jason Kidd,3090000.0
2012,Jason Maxiell,5000000.0
2012,Jason Richardson,5799625.0
2012,Jason Smith,2500000.0
2012,Jason Thompson,5250000.0
2012,Jason Williams,524964.0
2012,Javaris Crittenton,854389.0
2012,Jawad Williams,1029389.0
2012,Jeff Adrien,916099.0
2012,Jeff Ayres,1500000.0
2012,Jeff Foote,38194.0
2012,Jeff Foster,3000000.0
2012,Jeff Green,8385000.0
2012,Jeff Teague,2433077.0
2012,Jeffery Taylor,788872.0
2012,Jerel McNeal,44835.0
2012,Jeremy Evans,1794872.0
2012,Jeremy Lamb,2111160.0
2012,Jeremy Lin,8374646.0
2012,Jeremy Pargo,264527.0
2012,Jermaine Taylor,780871.0
2012,Jerome James,6600000.0
2012,Jerome Jordan,762195.0
2012,Jimmer Fredette,2339040.0
2012,Jimmy Butler,1112880.0
2012,Joakim Noah,11100000.0
2012,Jodie Meeks,1550000.0
2012,Joe Johnson,19752645.0
2012,Joel Anthony,3800000.0
2012,Joel Freeland,3013512.0
2012,Joey Graham,1106941.0
2012,Johan Petro,3500000.0
2012,John Henson,1823280.0
2012,John Jenkins,1204560.0
2012,John Salmons,8083000.0
2012,John Shurna,473604.0
2012,John Wall,7459925.0
2012,Jon Brockman,1000000.0
2012,Jon Leuer,762195.0
2012,Jonas Jerebko,4500000.0
2012,Jonas Valanciunas,3374640.0
2012,Jordan Crawford,1198680.0
2012,Jordan Farmar,4250000.0
2012,Jordan Hamilton,1121520.0
2012,Jordan Hill,3563600.0
2012,Jose Calderon,11046591.0
2012,Josh Akognon,473604.0
2012,Josh Davis,854389.0
2012,Josh Harrellson,61467.0
2012,Josh Howard,773976.0
2012,Josh McRoberts,2652000.0
2012,Josh Smith,13200000.0
2012,Jrue Holiday,2674852.0
2012,Julian Wright,2858057.0
2012,Justin Harper,762195.0
2012,Justin Holiday,47360.0
2012,Juwan Howard,135697.0
2012,Kareem Rush,825497.0
2012,Kawhi Leonard,1809840.0
2012,Kelenna Azubuike,1069509.0
2012,Kemba Walker,2568360.0
2012,Kendall Marshall,2005560.0
2012,Kendrick Perkins,8477437.0
2012,Kenneth Faried,1311240.0
2012,Kenny Thomas,854389.0
2012,Kent Bazemore,473604.0
2012,Kenyon Martin,170878.0
2012,Kevin Durant,17832626.0
2012,Kevin Garnett,11566265.0
2012,Kevin Jones,390027.0
2012,Kevin Love,13668750.0
2012,Kevin Martin,12439675.0
2012,Kevin Ollie,825497.0
2012,Kevin Seraphin,2761114.0
2012,Keyon Dooling,75387.0
2012,Kirk Hinrich,4059000.0
2012,Klay Thompson,2222160.0
2012,Kobe Bryant,30453805.0
2012,Kosta Koufos,3000000.0
2012,Kris Humphries,12000000.0
2012,Kris Joseph,27859.0
2012,Kurt Thomas,1352181.0
2012,Kwame Brown,2819044.0
2012,Kyle Lowry,5750000.0
2012,Kyle Singler,1000000.0
2012,Kyle Weaver,854389.0
2012,Kyrie Irving,5375760.0
2012,LaMarcus Aldridge,13500000.0
2012,Lance Stephenson,870000.0
2012,Landry Fields,6250000.0
2012,Larry Owens,22287.0
2012,Larry Sanders,1991760.0
2012,Lavoy Allen,3000000.0
2012,Lazar Hayward,542788.0
2012,LeBron James,19067500.0
2012,Leon Powe,201033.0
2012,Lester Hudson,48232.0
2012,Linas Kleiza,4600000.0
2012,Lindsey Hunter,825497.0
2012,Lou Amundson,185955.0
2012,Lou Williams,5000000.0
2012,Luc Mbah a Moute,4794192.0
2012,Luis Scola,4508504.0
2012,Luke Babbitt,1892280.0
2012,Luke Harangody,1054389.0
2012,Luke Jackson,854389.0
2012,Luke Nevill,473604.0
2012,Luke Ridnour,4000000.0
2012,Luke Walton,6091363.0
2012,Luke Zeller,473604.0
2012,Luol Deng,14275000.0
2012,Maalik Wayns,788872.0
2012,Magnum Rolle,788872.0
2012,Manny Harris,252016.0
2012,Manu Ginobili,14107492.0
2012,MarShon Brooks,1160040.0
2012,Marc Gasol,13891359.0
2012,Marcin Gortat,7727280.0
2012,Marco Belinelli,1957000.0
2012,Marcus Banks,4847586.0
2012,Marcus Camby,4590338.0
2012,Marcus Cousin,788872.0
2012,Marcus Haislip,855189.0
2012,Marcus Landry,457588.0
2012,Marcus Morris,1987320.0
2012,Marcus Thornton,7525000.0
2012,Mario Chalmers,4000000.0
2012,Mario West,20103.0
2012,Mark Blount,7967375.0
2012,Mark Madsen,2840000.0
2012,Markieff Morris,2091840.0
2012,Marquis Teague,1074720.0
2012,Marreese Speights,4200000.0
2012,Martell Webster,5150000.0
2012,Marvin Williams,8287500.0
2012,Matt Barnes,3250000.0
2012,Matt Bonner,3630000.0
2012,Matt Carroll,3500000.0
2012,Maurice Harkless,1809840.0
2012,Mehmet Okur,10890000.0
2012,Metta World Peace,7727500.0
2012,Meyers Leonard,2126520.0
2012,Michael Beasley,6000000.0
2012,Michael Kidd-Gilchrist,4809840.0
2012,Michael Redd,826828.0
2012,Mickael Gelabale,346781.0
2012,Mickael Pietrus,698589.0
2012,Mickell Gladness,762195.0
2012,Mike Conley,7505786.0
2012,Mike Dunleavy,3183000.0
2012,Mike James,502581.0
2012,Mike Miller,6200000.0
2012,Mike Taylor,736420.0
2012,Mike Wilks,679821.0
2012,Mikki Moore,75793.0
2012,Miles Plumlee,1073280.0
2012,Mirza Teletovic,3090000.0
2012,Mo Williams,8500000.0
2012,Monta Ellis,11000000.0
2012,Morris Almond,75793.0
2012,Morris Peterson,6665000.0
2012,Mouhamed Sene,855189.0
2012,Mustafa Shakur,226162.0
2012,Nando De Colo,1400000.0
2012,Nazr Mohammed,884293.0
2012,Nene Hilario,13000000.0
2012,Nick Collison,2585668.0
2012,Nick Young,5600000.0
2012,Nicolas Batum,10850000.0
2012,Nikola Pekovic,4837200.0
2012,Nikola Vucevic,1793520.0
2012,Nolan Smith,1365720.0
2012,Norris Cole,1129200.0
2012,O.J. Mayo,4020000.0
2012,Omer Asik,8374646.0
2012,Omri Casspi,2277306.0
2012,Orlando Johnson,550000.0
2012,Othyus Jeffers,35868.0
2012,Otto Porter Jr.,4278000.0
2012,Pape Sy,788872.0
2012,Patrick Beverley,281376.0
2012,Patrick Patterson,2096760.0
2012,Patty Mills,1085120.0
2012,Pau Gasol,19285850.0
2012,Paul Davis,825497.0
2012,Paul George,2574120.0
2012,Paul Millsap,8603633.0
2012,Paul Pierce,16790345.0
2012,Peja Stojakovic,402065.0
2012,Perry Jones,1082520.0
2012,Pops Mensah-Bonsu,885120.0
2012,Quentin Richardson,2627400.0
2012,Quincy Acy,665000.0
2012,Quincy Douby,855189.0
2012,Quincy Pondexter,1234320.0
2012,Quinton Ross,1033342.0
2012,Raja Bell,3480000.0
2012,Rajon Rondo,11000000.0
2012,Randy Foye,2500000.0
2012,Rashard Lewis,1399507.0
2012,Rasho Nesterovic,1990000.0
2012,Ray Allen,3229050.0
2012,Raymond Felton,3480453.0
2012,Reggie Bullock,1149000.0
2012,Reggie Evans,1622617.0
2012,Reggie Jackson,1260360.0
2012,Renaldo Balkman,1675000.0
2012,Richard Hamilton,5000000.0
2012,Richard Jefferson,10164000.0
2012,Ricky Davis,2400000.0
2012,Ricky Rubio,3741120.0
2012,Robin Lopez,4899293.0
2012,Rodney Stuckey,8500000.0
2012,Rodrigue Beaubois,2227333.0
2012,Roko-Leni Ukic,1350000.0
2012,Ronnie Price,1146337.0
2012,Royce White,1645440.0
2012,Rudy Fernandez,2180443.0
2012,Rudy Gay,16460538.0
2012,Russell Westbrook,14693906.0
2012,Ryan Anderson,8700000.0
2012,Ryan Bowen,825497.0
2012,Ryan Gomes,4000000.0
2012,Ryan Hollins,884293.0
2012,Ryan Reid,475000.0
2012,Salim Stoudamire,884881.0
2012,Sam Young,402065.0
2012,Samuel Dalembert,6698565.0
2012,Sasha Pavlovic,1232713.0
2012,Sasha Vujacic,5475113.0
2012,Sean Marks,799105.0
2012,Sebastian Telfair,1567500.0
2012,Semih Erden,762195.0
2012,Serge Ibaka,12350000.0
2012,Shane Battier,3270000.0
2012,Shaun Livingston,773976.0
2012,Shavlik Randolph,163500.0
2012,Shawn Marion,8646364.0
2012,Shawne Williams,3135000.0
2012,Shelvin Mack,103121.0
2012,Sherron Collins,473604.0
2012,Slava Kravtsov,1500000.0
2012,Solomon Alabi,830000.0
2012,Solomon Jones,792377.0
2012,Speedy Claxton,5209454.0
2012,Spencer Hawes,6500000.0
2012,Stanley Robinson,473604.0
2012,Stephen Curry,3958742.0
2012,Stephen Graham,1106941.0
2012,Stephen Jackson,10059750.0
2012,Steve Nash,9300500.0
2012,Steve Novak,4054055.0
2012,Sun Yue,736420.0
2012,Taj Gibson,7415730.0
2012,Taylor Griffin,762195.0
2012,Tayshaun Prince,6764045.0
2012,Terrel Harris,94154.0
2012,Terrence Jones,1485000.0
2012,Terrence Ross,2563320.0
2012,Terrence Williams,244710.0
2012,Thabo Sefolosha,3900000.0
2012,Thaddeus Young,8289130.0
2012,Thomas Robinson,3374640.0
2012,Tiago Splitter,3944000.0
2012,Tim Duncan,9638554.0
2012,Tim Ohlbrecht,144867.0
2012,Timofey Mozgov,3140429.0
2012,Tobias Harris,1545840.0
2012,Toney Douglas,2067880.0
2012,Tony Allen,3300000.0
2012,Tony Parker,12500000.0
2012,Tony Snell,1409040.0
2012,Tony Wroten,1110120.0
2012,Travis Diener,208802.0
2012,Trevor Ariza,7727280.0
2012,Trevor Booker,2350820.0
2012,Tristan Thompson,3894240.0
2012,Troy Murphy,839312.0
2012,Ty Lawson,2544529.0
2012,Tyler Hansbrough,3055259.0
2012,Tyler Honeycutt,809875.0
2012,Tyler Zeller,1563120.0
2012,Tyreke Evans,5250825.0
2012,Tyrus Thomas,8000000.0
2012,Tyson Chandler,13604188.0
2012,Udonis Haslem,4340000.0
2012,Victor Claver,1300000.0
2012,Victor Oladipo,4763760.0
2012,Vince Carter,3090000.0
2012,Von Wafer,1069509.0
2012,Walker Russell,374300.0
2012,Walter Sharpe,736420.0
2012,Wayne Ellington,2083042.0
2012,Wesley Johnson,4285560.0
2012,Wesley Matthews,6505320.0
2012,Will Barton,550000.0
2012,Will Bynum,3250000.0
2012,Willie Green,1399507.0
2012,Wilson Chandler,5930414.0
2012,Xavier Henry,2323200.0
2012,Yi Jianlian,771706.0
2012,Zach Randolph,16500000.0
2012,Zaza Pachulia,5248750.0
2013,Aaron Gray,2690875.0
2013,Al Horford,12000000.0
2013,Al Jefferson,13500000.0
2013,Al-Farouq Aminu,3749602.0
2013,Alan Anderson,947907.0
2013,Alec Burks,2202000.0
2013,Alex Len,3492720.0
2013,Alexey Shved,3150000.0
2013,Alexis Ajinca,635880.0
2013,Allen Crabbe,825000.0
2013,Amar'e Stoudemire,21679893.0
2013,Anderson Varejao,9036364.0
2013,Andray Blatche,1375604.0
2013,Andre Drummond,2465400.0
2013,Andre Iguodala,12868632.0
2013,Andre Miller,5000000.0
2013,Andre Roberson,740560.0
2013,Andrea Bargnani,11862500.0
2013,Andrei Kirilenko,3183000.0
2013,Andrew Bogut,14000000.0
2013,Andrew Bynum,1000000.0
2013,Andrew Nicholson,1482000.0
2013,Anthony Bennett,5324280.0
2013,Anthony Davis,5375760.0
2013,Anthony Morrow,1027424.0
2013,Anthony Randolph,1750000.0
2013,Archie Goodwin,1064400.0
2013,Arnett Moultrie,1089240.0
2013,Austin Daye,947907.0
2013,Austin Rivers,2339040.0
2013,Avery Bradley,2511432.0
2013,Ben McLemore,2895960.0
2013,Bismack Biyombo,3049920.0
2013,Blake Griffin,16441500.0
2013,Boris Diaw,4702500.0
2013,Bradley Beal,4319280.0
2013,Brandan Wright,5000000.0
2013,Brandon Bass,6450000.0
2013,Brandon Davies,490180.0
2013,Brandon Jennings,7655503.0
2013,Brandon Knight,2793960.0
2013,Brendan Haywood,2050000.0
2013,Brian Roberts,788872.0
2013,Byron Mullens,947907.0
2013,C.J. Watson,2016000.0
2013,CJ McCollum,2316720.0
2013,CJ Miles,2225000.0
2013,Carl Landry,6500000.0
2013,Carlos Boozer,15300000.0
2013,Carlos Delfino,3250000.0
2013,Carmelo Anthony,21388953.0
2013,Caron Butler,244489.0
2013,Carrick Felix,510000.0
2013,Cartier Martin,104034.0
2013,Chandler Parsons,926500.0
2013,Channing Frye,6400000.0
2013,Charlie Villanueva,8580000.0
2013,Chase Budinger,5000000.0
2013,Chauncey Billups,2500000.0
2013,Chris Andersen,1399507.0
2013,Chris Babb,77852.0
2013,Chris Bosh,19067500.0
2013,Chris Copeland,3000000.0
2013,Chris Douglas-Roberts,660619.0
2013,Chris Johnson,320189.0
2013,Chris Paul,18668431.0
2013,Chris Singleton,1618680.0
2013,Chris Wright,9281.0
2013,Chuck Hayes,5722500.0
2013,Cody Zeller,3857040.0
2013,Cole Aldrich,884293.0
2013,Cory Joseph,1120920.0
2013,Courtney Lee,5225000.0
2013,D.J. Augustin,650215.0
2013,D.J. White,104028.0
2013,Damian Lillard,3202920.0
2013,Damion James,68902.0
2013,Danilo Gallinari,10146925.0
2013,Danny Granger,249683.0
2013,Danny Green,3762500.0
2013,Dante Cunningham,2180000.0
2013,Darrell Arthur,3231683.0
2013,Darren Collison,1900000.0
2013,David Lee,13878000.0
2013,DeAndre Jordan,10986550.0
2013,DeMar DeRozan,9500000.0
2013,DeMarcus Cousins,4916974.0
2013,DeMarre Carroll,2557545.0
2013,Dennis Schroder,1348200.0
2013,Deron Williams,18466130.0
2013,Derrick Favors,6008196.0
2013,Derrick Rose,17632688.0
2013,Derrick Williams,5016960.0
2013,Dewayne Dedmon,300000.0
2013,Diante Garrett,719266.0
2013,Dion Waiters,3894240.0
2013,Dionte Christmas,490180.0
2013,Dirk Nowitzki,22721381.0
2013,Donatas Motiejunas,1422720.0
2013,Draymond Green,875500.0
2013,Drew Gooden,52017.0
2013,Dwight Buycks,700000.0
2013,Dwight Howard,20513178.0
2013,Dwyane Wade,18673000.0
2013,E'Twaun Moore,884293.0
2013,Ed Davis,3153860.0
2013,Ekpe Udoh,4469548.0
2013,Elliot Williams,797545.0
2013,Elton Brand,4000000.0
2013,Emeka Okafor,14487500.0
2013,Enes Kanter,4505280.0
2013,Eric Bledsoe,2626474.0
2013,Eric Gordon,14283844.0
2013,Erik Jay Murphy,490180.0
2013,Ersan Ilyasova,7900000.0
2013,Evan Fournier,1422720.0
2013,Evan Turner,6679867.0
2013,Festus Ezeli,1066920.0
2013,Francisco Garcia,1265977.0
2013,Garrett Temple,884293.0
2013,Gary Neal,3250000.0
2013,George Hill,8000000.0
2013,Gerald Green,3500000.0
2013,Gerald Henderson,6000000.0
2013,Gerald Wallace,10105855.0
2013,Giannis Antetokounmpo,1792560.0
2013,Glen Rice Jr.,490180.0
2013,Goran Dragic,7500000.0
2013,Gordon Hayward,3452183.0
2013,Gorgui Dieng,1352640.0
2013,Greg Monroe,4086454.0
2013,Greg Smith,15605.0
2013,Greivis Vasquez,2150188.0
2013,Gustavo Ayon,1500000.0
2013,Harrison Barnes,2923920.0
2013,Hasheem Thabeet,1200000.0
2013,Hedo Turkoglu,473357.0
2013,Henry Sims,788872.0
2013,Hilton Armstrong,660619.0
2013,Hollis Thompson,473604.0
2013,Ian Mahinmi,4000000.0
2013,Iman Shumpert,1703760.0
2013,Isaiah Canaan,570515.0
2013,Ish Smith,951463.0
2013,J.J. Barea,4687000.0
2013,JJ Hickson,5150000.0
2013,JJ Redick,6500000.0
2013,JR Smith,5565000.0
2013,JaVale McGee,10750000.0
2013,Jae Crowder,788872.0
2013,Jamaal Franklin,535000.0
2013,Jamal Crawford,5225000.0
2013,James Harden,13701250.0
2013,James Johnson,634610.0
2013,James Jones,1500000.0
2013,James Southerland,490180.0
2013,Jan Vesely,3340920.0
2013,Jannero Pargo,884293.0
2013,Jared Cunningham,46404.0
2013,Jared Dudley,4250000.0
