Year,Name,Salary
2013,Cartier Martin,104034
2013,D.J. White,104028
2013,Justin Hamilton,98036
2013,Chris Babb,77852
2013,Ronnie Brewer,69792
2013,Damion James,68902
2013,Mike James,57627
2013,Jorge Gutierrez,54785
2013,Drew Gooden,52017
2013,Othyus Jeffers,52017
2013,Lou Amundson,48854
2013,Jared Cunningham,46404
2013,Melvin Ely,29788
2013,Greg Smith,15605
2013,Josh Powell,13958
2013,Chris Wright,9281
2013,Lamar Odom,8232
2014,Kobe Bryant,23500000
2014,Kevin Durant,18995624
2014,Derrick Rose,18862876
2014,Blake Griffin,17674613
2014,Zach Randolph,16500000
2014,LaMarcus Aldridge,16006000
2014,Paul George,15937290
2014,Marc Gasol,15829688
2014,Kevin Love,15719063
2014,Russell Westbrook,15719062
2014,Brook Lopez,15719062
2014,Joe Johnson,23180790
2014,David Lee,15012000
2014,Dwyane Wade,15000000
2014,Eric Gordon,14898938
2014,Roy Hibbert,14898938
2014,Tyson Chandler,14846888
2014,John Wall,14746000
2014,Gordon Hayward,14746000
2014,James Harden,14728844
2014,Chandler Parsons,14700000
2014,Al Jefferson,13500000
2014,Carmelo Anthony,22458401
2014,Eric Bledsoe,13000000
2014,Nene Hilario,13000000
2014,Andrew Bogut,12972973
2014,Derrick Favors,12950000
2014,Rajon Rondo,12909090
2014,Joakim Noah,12700000
2014,Tony Parker,12500000
2014,Serge Ibaka,12350000
2014,Andre Iguodala,12289544
2014,Nikola Pekovic,12100000
2014,Dwight Howard,21436271
2014,David West,12000000
2014,Chris Bosh,20644400
2014,LeBron James,20644400
2014,Chris Paul,20068563
2014,Deron Williams,19754465
2014,Rudy Gay,19317326
2014,Kyle Lowry,12000000
2014,Al Horford,12000000
2014,Nicolas Batum,11765500
2014,Ty Lawson,11595506
2014,Andrea Bargnani,11500000
2014,DeAndre Jordan,11440123
2014,Tyreke Evans,11265416
2014,JaVale McGee,11250000
2014,Larry Sanders,11000000
2014,Danilo Gallinari,10854850
2014,Stephen Curry,10629213
2014,Marcin Gortat,10434782
2014,Tim Duncan,10361446
2014,Gerald Wallace,10105855
2014,DeMar DeRozan,10100000
2014,Jrue Holiday,9904495
2014,Luol Deng,9714461
2014,Anderson Varejao,9704545
2014,Steve Nash,9701000
2014,Paul Millsap,9500000
2014,Thaddeus Young,9410869
2014,Tiago Splitter,9250000
2014,Jeff Green,9200000
2014,Jordan Hill,9000000
2014,Lance Stephenson,9000000
2014,Mike Conley,8694216
2014,Trevor Ariza,8579089
2014,Channing Frye,8579088
2014,Marcus Thornton,8575000
2014,Ryan Anderson,8491500
2014,Omer Asik,8374646
2014,Jeremy Lin,8374646
2014,Monta Ellis,8360000
2014,Jeff Teague,8000000
2014,Taj Gibson,8000000
2014,O.J. Mayo,8000000
2014,George Hill,8000000
2014,Dirk Nowitzki,7974482
2014,Ersan Ilyasova,7900000
2014,Tayshaun Prince,7707865
2014,Jarrett Jack,6300000
2014,Kyle Korver,6253521
2014,Landry Fields,6250000
2014,Robin Lopez,6124729
2014,Jason Thompson,6037500
2014,Gerald Henderson,6000000
2014,Jodie Meeks,6000000
2014,Chuck Hayes,5958750
2014,Jason Terry,5850313
2014,Patrick Patterson,5831326
2014,PJ Tucker,5700000
2014,Enes Kanter,5694674
2014,Anthony Davis,5607240
2014,Anthony Bennett,5563920
2014,Andrew Wiggins,5510640
2014,Greg Monroe,5479934
2014,Jamal Crawford,5450000
2014,Lou Williams,5450000
2014,JJ Hickson,5381750
2014,Martell Webster,5381750
2014,Chris Andersen,5375000
2014,Boris Diaw,7500000
2014,Goran Dragic,7500000
2014,Wesley Matthews,7245640
2014,Isaiah Thomas,7238606
2014,Avery Bradley,7191011
2014,Pau Gasol,7128000
2014,Jose Calderon,7097191
2014,Kyrie Irving,7070730
2014,Marvin Williams,7000000
2014,Amir Johnson,7000000
2014,Brandon Bass,6900000
2014,Kevin Martin,6792500
2014,JJ Redick,6792500
2014,Wilson Chandler,6757913
2014,Jason Richardson,6601125
2014,JR Smith,6515510
2014,Carl Landry,6500000
2014,Greivis Vasquez,6400000
2014,Derrick Williams,6331404
2014,Spencer Hawes,5305000
2014,Shaun Livingston,5305000
2014,Paul Pierce,5305000
2014,Nikola Mirotic,5305000
2014,Keith Bogans,5285817
2014,Zaza Pachulia,5200000
2014,Tristan Thompson,5138430
2014,Michael Kidd-Gilchrist,5016960
2014,Chase Budinger,5000000
2014,Brandan Wright,5000000
2014,Nick Young,4994420
2014,Victor Oladipo,4978200
2014,Jabari Parker,4930560
2014,Luis Scola,4868499
2014,Tony Allen,4831461
2014,Chris Kaman,4800000
2014,Darren Collison,4797664
2014,Kostas Papanikolaou,4797664
2014,Corey Brewer,4702500
2014,Ricky Rubio,4660479
2014,Andre Miller,4650000
2014,Timofey Mozgov,4650000
2014,Bradley Beal,4505280
2014,Ben Gordon,4500000
2014,Caron Butler,4500000
2014,Jonas Jerebko,4500000
2014,Otto Porter Jr.,4470480
2014,Joel Embiid,4427640
2014,Luc Mbah a Moute,4382576
2014,Kris Humphries,4250000
2014,Jared Dudley,4250000
2014,CJ Miles,4205000
2014,Thabo Sefolosha,4150000
2014,Dion Waiters,4062000
2014,Samuel Dalembert,4051527
2014,Cody Zeller,4030560
2014,Danny Green,4025000
2014,Mario Chalmers,4000000
2014,Ian Mahinmi,4000000
2014,Aaron Gordon,3992040
2014,Mo Williams,3965074
2014,Vince Carter,3911981
2014,Kevin Seraphin,3898692
2014,Devin Harris,3878896
2014,Bismack Biyombo,3873398
2014,Patty Mills,3842105
2014,Joel Anthony,3800000
2014,Raymond Felton,3793693
2014,Jonas Valanciunas,3678360
2014,Thomas Robinson,3678360
2014,Marreese Speights,3657500
2014,Alex Len,3649920
2014,Dante Exum,3615000
2014,Brandon Knight,3553917
2014,Gerald Green,3500000
2014,Darrell Arthur,3457149
2014,Steve Novak,3445947
2014,Matt Barnes,3396250
2014,Mirza Teletovic,3368100
2014,Damian Lillard,3340920
2014,Mike Scott,3333333
2014,Andrei Kirilenko,3326235
2014,Tyler Hansbrough,3326235
2014,Mike Dunleavy,3326235
2014,Nerlens Noel,3315120
2014,Marcus Smart,3283320
2014,Alexey Shved,3282056
2014,Jason Smith,3278000
2014,Evan Turner,3278000
2014,Bojan Bogdanovic,3278000
2014,Kemba Walker,3272091
2014,Carlos Boozer,3251000
2014,Carlos Delfino,3250000
2014,Gary Neal,3250000
2014,Anthony Morrow,3200000
2014,Dorell Wright,3150000
2014,Quincy Pondexter,3146068
2014,Chris Copeland,3135000
2014,Klay Thompson,3075880
2014,Harrison Barnes,3049920
2014,Alec Burks,3034356
2014,Ben McLemore,3026280
2014,Joel Freeland,3013512
2014,Jerryd Bayless,3000000
2014,Kosta Koufos,3000000
2014,Anthony Tolliver,3000000
2014,Julius Randle,2997360
2014,Markieff Morris,2989239
2014,Furkan Aldemir,2963232
2014,Marcus Morris,2943221
2014,Will Bynum,2915908
2014,Kawhi Leonard,2894059
2014,Marco Belinelli,2873750
2014,Terrence Ross,2793960
2014,Kentavious Caldwell-Pope,2772480
2014,Nikola Vucevic,2751260
2014,Luke Ridnour,2750000
2014,Nik Stauskas,2745840
2014,Brian Roberts,2732000
2014,Udonis Haslem,2732000
2014,Jameer Nelson,2732000
2014,Kirk Hinrich,2732000
2014,Iman Shumpert,2616975
2014,Andre Drummond,2568360
2014,Trey Burke,2548560
2014,Noah Vonleh,2524200
2014,James Johnson,2500000
2014,DeMarre Carroll,2442455
2014,Austin Rivers,2439840
2014,Shelvin Mack,2433333
2014,CJ McCollum,2421000
2014,Elfrid Payton,2397840
2014,Tobias Harris,2380594
2014,Meyers Leonard,2317920
2014,Michael Carter-Williams,2300040
2014,Doug McDermott,2277960
2014,Kenneth Faried,2249768
2014,Nick Collison,2242003
2014,Brendan Haywood,2213668
2014,Reggie Jackson,2204369
2014,Jeremy Lamb,2202000
2014,Steven Adams,2184960
2014,Vitor Faverani,2090000
2014,Ramon Sessions,2077000
2014,Jordan Farmar,2077000
2014,Danny Granger,2077000
2014,Josh Smith,2077000
2014,Aron Baynes,2077000
2014,Kelly Olynyk,2075760
2014,Zach LaVine,2055840
2014,Norris Cole,2038206
2014,Cory Joseph,2023261
2014,Jimmy Butler,2008748
2014,Elton Brand,2000000
2014,DeJuan Blair,2000000
2014,John Salmons,2000000
2014,Kent Bazemore,2000000
2014,John Henson,1987320
2014,Shabazz Muhammad,1971960
2014,TJ Warren,1953120
2014,Maurice Harkless,1887840
2014,Giannis Antetokounmpo,1873200
2014,Adreian Payne,1855320
2014,Jeff Ayres,1828750
2014,Anthony Randolph,1825359
2014,Jeremy Evans,1794871
2014,Joffrey Lauvergne,1790281
2014,Reggie Evans,1768653
2014,Lucas Nogueira,1762680
2014,Jusuf Nurkic,1762680
2014,Luigi Datome,1750000
2014,Zoran Dragic,1706225
2014,Tyler Zeller,1703760
2014,Dennis Schroder,1690680
2014,James Young,1674480
2014,Pablo Prigioni,1662961
2014,Ryan Kelly,1650000
2014,Terrence Jones,1618680
2014,Shane Larkin,1606080
2014,Tyler Ennis,1590720
2014,Andrew Nicholson,1545840
2014,Sergey Karasev,1533840
2014,Gary Harris,1519200
2014,Ronny Turiaf,1500000
2014,Miroslav Raduljica,1500000
2014,Evan Fournier,1483920
2014,Donatas Motiejunas,1483920
2014,Tony Snell,1472400
2014,Bruno Caboclo,1458360
2014,Scotty Hopson,1450878
2014,Willie Green,1448490
2014,Lamar Odom,1448490
2014,Mike James,1448490
2014,Jared Sullinger,1424520
2014,Gorgui Dieng,1413480
2014,Mitch McGary,1400040
2014,Victor Claver,1370000
2014,Mason Plumlee,1357080
2014,Jordan Adams,1344120
2014,Melvin Ely,1316809
2014,John Jenkins,1312920
2014,Josh Powell,1310286
2014,Ronnie Brewer,1310286
2014,Solomon Hill,1302840
2014,Rodney Hood,1290360
2014,Alan Anderson,1276061
2014,Tim Hardaway Jr.,1250640
2014,Hasheem Thabeet,1250000
2014,Pero Antic,1250000
2014,Shabazz Napier,1238640
2014,Aaron Gray,1227985
2014,Shawne Williams,1227985
2014,Shavlik Randolph,1227985
2014,Tony Wroten,1210080
2014,Reggie Bullock,1200720
2014,Clint Capela,1189200
2014,Miles Plumlee,1169880
2014,Andre Roberson,1160880
2014,P.J. Hairston,1149720
2014,Hilton Armstrong,1145685
2014,Brandon Rush,1145685
2014,Cartier Martin,1145685
2014,Arnett Moultrie,1136160
2014,Perry Jones,1129200
2014,Rudy Gobert,1127400
2014,Marquis Teague,1120920
2014,Festus Ezeli,1112880
2014,Archie Goodwin,1112280
2014,CJ Wilcox,1109760
2014,Nemanja Nedovic,1104240
2014,Damjan Rudez,1100000
2014,Kyle Anderson,1093680
2014,Kyle Singler,1090000
2014,Xavier Henry,1082000
2014,Robert Covington,1000000
2014,Al-Farouq Aminu,981084
2014,Garrett Temple,981084
2014,Alexis Ajinca,981084
2014,Jon Leuer,967500
2014,Greg Smith,948163
2014,Josh Harrellson,948163
2014,Donald Sloan,948163
2014,Jeremy Tyler,948163
2014,E'Twaun Moore,948163
2014,Rasual Butler,915243
2014,Kyrylo Fesenko,915243
2014,Drew Gooden,915243
2014,Jannero Pargo,915243
2014,Jason Maxiell,915243
2014,Jeffery Taylor,915243
2014,Ryan Hollins,915243
2014,Ekpe Udoh,915243
2014,Shawn Marion,915243
2014,Cole Aldrich,915243
2014,J.J. Barea,909859
2014,Devyn Marble,884879
2014,Jerami Grant,884879
2014,Joe Harris,884879
2014,Robbie Hummel,880000
2014,Allen Crabbe,862000
2014,Ish Smith,861405
2014,Damien Inglis,820000
2014,Isaiah Canaan,816842
2014,Glen Rice Jr.,816482
2014,Casper Ware,816482
2014,Carrick Felix,816482
2014,Ray McCallum,816482
2014,Grant Jerrett,816482
2014,Nick Calathes,816482
2014,Justin Hamilton,816482
2014,Dionte Christmas,816482
2014,Justin Holiday,816482
2014,Erik Jay Murphy,816482
2014,Dewayne Dedmon,816482
2014,Hassan Whiteside,769881
2014,Jeff Adrien,742962
2014,Jarnell Stokes,725000
2014,Dante Cunningham,716043
2014,Malcolm Lee,710659
2014,Darius Morris,702756
2014,Spencer Dinwiddie,700000
2014,Malcolm Thomas,635827
2014,Gal Mekel,633974
2014,Johnny O'Bryant III,600000
2014,Cory Jefferson,507336
2014,Keith Appling,507336
2014,Eric Griffin,507336
2014,Joe Ingles,507336
2014,Russ Smith,507336
2014,Eric Moreland,507336
2014,Sim Bhullar,507336
2014,JaKarr Sampson,507336
2014,Travis Wear,507336
2014,Patric Young,507336
2014,Will Cherry,495399
2014,Kalin Lucas,486446
2014,Drew Gordon,468540
2014,Kenyon Martin,414551
2014,Lou Amundson,409167
2014,Lance Thomas,403784
2014,Dahntay Jones,387632
2014,Patrick Christopher,379010
2014,Ronald Roberts Jr.,373041
2014,Reggie Williams,344036
2014,Amar'e Stoudemire,306876
2014,Lorenzo Brown,283367
2014,Kendrick Perkins,274573
2014,John Lucas III,269189
2014,Elijah Millsap,241731
2014,Bernard James,236886
2014,Langston Galloway,235762
2014,Tyler Johnson,199950
2014,Henry Walker,196217
2014,Michael Beasley,195440
2014,Quincy Miller,183049
2014,Earl Barron,183049
2014,James Michael McAdoo,167122
2014,Jordan Hamilton,150591
2014,JaMychal Green,134295
2014,Elliot Williams,107676
2014,Toney Douglas,107676
2014,Nate Robinson,107676
2014,Jorge Gutierrez,96056
2014,Toure' Murry,96056
2014,Bryce Cotton,92514
2014,Jabari Brown,59686
2014,Jack Cooley,59686
2014,Tim Frazier,59686
2014,Tyrus Thomas,53838
2014,A.J. Price,53838
2014,Austin Daye,53838
2014,Seth Curry,48028
2014,Ricky Ledo,48028
2014,Andre Dawkins,29843
2014,David Stockton,29483
2015,Kobe Bryant,25000000
2015,LaMarcus Aldridge,19689000
2015,Kevin Love,19689000
2015,Marc Gasol,19688000
2015,Blake Griffin,18907726
2015,Paul Millsap,18671659
2015,Paul George,17120106
2015,Russell Westbrook,16744218
2015,Kyrie Irving,16407501
2015,Kawhi Leonard,16407500
2015,Greg Monroe,16407500
2015,LeBron James,22970500
2015,Wesley Matthews,16407500
2015,Tobias Harris,16000000
2015,John Wall,15851950
2015,DeMarcus Cousins,15851950
2015,James Harden,15756438
2015,Roy Hibbert,15592217
2015,Eric Gordon,15514031
2015,Klay Thompson,15501000
2015,Gordon Hayward,15409570
2015,Chandler Parsons,15361500
2015,Carmelo Anthony,22875000
2015,Goran Dragic,14783000
2015,Khris Middleton,14700000
2015,Draymond Green,14260870
2015,Tristan Thompson,14260870
2015,Danilo Gallinari,14000000
2015,Reggie Jackson,13913044
2015,Andrew Bogut,13800000
2015,DeMarre Carroll,13600000
2015,Eric Bledsoe,13500000
2015,Al Jefferson,13500000
2015,Dwight Howard,22359364
2015,Brandon Knight,13500000
2015,Chris Bosh,22192730
2015,Chris Paul,21468695
2015,Kevin Durant,20158622
2015,Derrick Rose,20093064
2015,Dwyane Wade,20000000
2015,Tony Parker,13437500
2015,Joakim Noah,13400000
2015,Nicolas Batum,13125306
2015,Tyson Chandler,13000000
2015,Nene Hilario,13000000
2015,Ricky Rubio,12700000
2015,Robin Lopez,12650000
2015,Rudy Gay,12403101
2015,Serge Ibaka,12250000
2015,Nikola Pekovic,12100000
2015,Kyle Lowry,12000000
2015,Kemba Walker,12000000
2015,Al Horford,12000000
2015,Andre Iguodala,11710456
2015,Stephen Curry,11370786
2015,Nikola Vucevic,11250000
2015,Kenneth Faried,11235955
2015,Thaddeus Young,11235955
2015,Marcin Gortat,11217391
2015,Tyreke Evans,10734586
2015,Jrue Holiday,10595507
2015,Brendan Haywood,10522500
2015,Wilson Chandler,10449438
2015,Monta Ellis,10300000
2015,Luol Deng,10151612
2015,Gerald Wallace,10105855
2015,DeMar DeRozan,10050000
2015,Danny Green,10000000
2015,Tiago Splitter,9756250
2015,Jeff Green,9650000
2015,Zach Randolph,9638555
2015,Mike Conley,9588426
2015,Rajon Rondo,9500000
2015,Alec Burks,9463484
2015,Omer Asik,9213483
2015,Lance Stephenson,9000000
2015,Iman Shumpert,8988765
2015,Ryan Anderson,8500000
2015,Taj Gibson,8500000
2015,Brandon Jennings,8344497
2015,Cory Joseph,7000000
2015,Ed Davis,6980802
2015,Isaiah Thomas,6912869
2015,Jae Crowder,6796117
2015,Greivis Vasquez,6600000
2015,Carl Landry,6500000
2015,Aron Baynes,6500000
2015,Patrick Beverley,6486486
2015,Michael Kidd-Gilchrist,6331404
2015,Jarrett Jack,6300000
2015,Jodie Meeks,6270000
2015,Patrick Patterson,6268675
2015,Spencer Hawes,6110034
2015,Marco Belinelli,6060606
2015,Gerald Henderson,6000000
2015,Andrew Wiggins,5758680
2015,Kyle Korver,5746479
2015,Karl-Anthony Towns,5703600
2015,Bradley Beal,5694674
2015,Jamal Crawford,5675000
2015,Courtney Lee,5675000
2015,Dirk Nowitzki,8333334
2015,Corey Brewer,8229375
2015,Trevor Ariza,8193030
2015,Channing Frye,8193029
2015,Al-Farouq Aminu,8042895
2015,Jeff Teague,8000000
2015,Markieff Morris,8000000
2015,Arron Afflalo,8000000
2015,George Hill,8000000
2015,Ersan Ilyasova,7900000
2015,Avery Bradley,7730337
2015,Kosta Koufos,7700000
2015,Boris Diaw,7500000
2015,Pau Gasol,7448760
2015,Jose Calderon,7402812
2015,JJ Redick,7085000
2015,Anthony Davis,7070730
2015,Marvin Williams,7000000
2015,Lou Williams,7000000
2015,Martell Webster,5613500
2015,Shaun Livingston,5543725
2015,Nikola Mirotic,5543725
2015,Mirza Teletovic,5500000
2015,PJ Tucker,5500000
2015,Brandan Wright,5464000
2015,Deron Williams,5378974
2015,Tim Duncan,5250000
2015,Nick Young,5219169
2015,Zaza Pachulia,5200000
2015,Victor Oladipo,5192520
2015,Tony Allen,5158539
2015,Jabari Parker,5152440
2015,Dion Waiters,5138430
2015,D'Angelo Russell,5103120
2015,Chris Kaman,5016000
2015,Darren Collison,5013559
2015,Jonas Jerebko,5000000
2015,C.J. Watson,5000000
2015,Chris Andersen,5000000
2015,Marcus Morris,5000000
2015,Timofey Mozgov,4950000
2015,Trevor Booker,4775000
2015,Otto Porter Jr.,4662960
2015,Jonas Valanciunas,4660482
2015,Joel Embiid,4626960
2015,Jahlil Okafor,4582680
2015,Kyle Singler,4500000
2015,Mike Dunleavy,4500000
2015,CJ Miles,4394225
2015,Alexis Ajinca,4389607
2015,Jared Dudley,4375000
2015,Jameer Nelson,4345000
2015,Mario Chalmers,4300000
2015,Jason Smith,4300000
2015,J.J. Barea,4290000
2015,Damian Lillard,4236287
2015,Cody Zeller,4204200
2015,Aaron Gordon,4171680
2015,Kristaps Porzingis,4131720
2015,Vince Carter,4088019
2015,Devin Harris,4053446
2015,Lavoy Allen,4050000
2015,Jordan Hill,4000000
2015,Ian Mahinmi,4000000
2015,Thabo Sefolosha,4000000
2015,Derrick Williams,4000000
2015,Alan Anderson,4000000
2015,Raymond Felton,3950313
2015,Nemanja Bjelica,3950001
2015,Harrison Barnes,3873398
2015,Marreese Speights,3815000
2015,Alex Len,3807120
2015,Dante Exum,3777720
2015,Nick Collison,3750000
2015,Kyle O'Quinn,3750000
2015,Mario Hezonja,3741480
2015,Patty Mills,3578947
2015,Terrence Ross,3553917
2015,Matt Barnes,3542500
2015,Will Barton,3533333
2015,Nerlens Noel,3457800
2015,Marcus Smart,3431040
2015,Evan Turner,3425510
2015,Bojan Bogdanovic,3425510
2015,Willie Cauley-Stein,3398280
2015,Quincy Pondexter,3382023
2015,Paul Pierce,3376000
2015,Anthony Morrow,3344000
2015,Mike Scott,3333333
2015,Drew Gooden,3300000
2015,Andre Drummond,3272091
2015,KJ McDaniels,3189794
2015,Ben McLemore,3156600
2015,Randy Foye,3135000
2015,Julius Randle,3132240
2015,Austin Rivers,3110796
2015,Emmanuel Mudiay,3102240
2015,Meyers Leonard,3075880
2015,Norris Cole,3036927
2015,Jeremy Lamb,3034356
2015,Anthony Tolliver,3000000
2015,Jerryd Bayless,3000000
2015,Brandon Bass,3000000
2015,John Henson,2943221
2015,Tibor Pleiss,2900000
2015,Luis Scola,2900000
2015,Maurice Harkless,2894059
2015,Kentavious Caldwell-Pope,2891760
2015,Nik Stauskas,2869440
2015,Brian Roberts,2854940
2015,Udonis Haslem,2854940
2015,Kirk Hinrich,2854940
2015,Dante Cunningham,2850000
2015,Stanley Johnson,2841960
2015,Furkan Aldemir,2836768
2015,Omri Casspi,2836186
2015,Sonny Weems,2814000
2015,Bismack Biyombo,2814000
2015,Manu Ginobili,2814000
2015,Kevin Seraphin,2814000
2015,Luke Ridnour,2750000
2015,Trey Burke,2658240
2015,Noah Vonleh,2637720
2015,Tyler Zeller,2616975
2015,Frank Kaminsky,2612520
2015,Jared Sullinger,2569260
2015,CJ McCollum,2525160
2015,Elfrid Payton,2505720
2015,Leandro Barbosa,2500000
2015,James Johnson,2500000
2015,Terrence Jones,2489530
2015,Justise Winslow,2481720
2015,Shelvin Mack,2433333
2015,Michael Carter-Williams,2399040
2015,Andrew Nicholson,2380593
2015,Doug McDermott,2380440
2015,Myles Turner,2357760
2015,Evan Fournier,2288205
2015,Donatas Motiejunas,2288205
2015,Steven Adams,2279040
2015,Aaron Brooks,2250000
2015,Trey Lyles,2239800
2015,Ramon Sessions,2170465
2015,Steve Blake,2170465
2015,Beno Udrih,2170465
2015,Danny Granger,2170465
2015,Kelly Olynyk,2165160
2015,Zach LaVine,2148360
2015,Kendall Marshall,2144772
2015,Gary Neal,2139000
2015,Jeremy Lin,2139000
2015,Devin Booker,2127840
2015,Miles Plumlee,2109294
2015,Mo Williams,2100000
2015,David Lee,2085671
2015,Shabazz Muhammad,2056920
2015,Joe Ingles,2050000
2015,TJ Warren,2041080
2015,Perry Jones,2038206
2015,Cameron Payne,2021520
2015,Festus Ezeli,2008748
2015,DeJuan Blair,2000000
2015,Kent Bazemore,2000000
2015,Giannis Antetokounmpo,1953960
2015,Adreian Payne,1938840
2015,Kelly Oubre Jr.,1920240
2015,Lucas Nogueira,1842000
2015,Jusuf Nurkic,1842000
2015,Terry Rozier,1824360
2015,Dennis Schroder,1763400
2015,James Young,1749840
2015,Rashad Vaughn,1733040
2015,Ryan Kelly,1724250
2015,Joffrey Lauvergne,1709719
2015,Zoran Dragic,1706225
2015,Tyler Ennis,1662360
2015,Sam Dekker,1646400
2015,Lance Thomas,1636842
2015,Lou Amundson,1635476
2015,Sergey Karasev,1599840
2015,Gary Harris,1584480
2015,Jerian Grant,1572360
2015,Tony Snell,1535880
2015,Bruno Caboclo,1524000
2015,Delon Wright,1509360
2015,Wayne Ellington,1500000
2015,Shane Larkin,1500000
2015,David West,1499187
2015,Gorgui Dieng,1474440
2015,Mitch McGary,1463040
2015,Caron Butler,1449187
2015,Justin Anderson,1449000
2015,Mason Plumlee,1415520
2015,Jordan Adams,1404600
2015,Bobby Portis,1391160
2015,Andrea Bargnani,1362897
2015,Solomon Hill,1358880
2015,Rodney Hood,1348440
2015,Rondae Hollis-Jefferson,1335480
2015,Alonzo Gee,1320000
2015,Tim Hardaway Jr.,1304520
2015,Nikola Jokic,1300000
2015,Shabazz Napier,1294440
2015,Tyus Jones,1282080
2015,Sasha Kaun,1276000
2015,Brandon Rush,1270964
2015,Cartier Martin,1270964
2015,Reggie Bullock,1252440
2015,Clint Capela,1242720
2015,Jarell Martin,1230840
2015,Andre Roberson,1210800
2015,P.J. Hairston,1201440
2015,Boban Marjanovic,1200000
2015,Earl Clark,1185784
2015,Reggie Williams,1185784
2015,Rudy Gobert,1175880
2015,Jordan Mickey,1170960
2015,Toney Douglas,1164858
2015,Archie Goodwin,1160160
2015,CJ Wilcox,1159680
2015,Larry Nance Jr.,1155600
2015,Chris Copeland,1150000
2015,Damjan Rudez,1149500
2015,R.J. Hunter,1148640
2015,Matthew Dellavedova,1147276
2015,Kyle Anderson,1142880
2015,Josh Huestis,1140240
2015,Chris McCullough,1140240
2015,Kevon Looney,1131960
2015,Luke Babbitt,1100602
2015,Henry Walker,1100602
2015,Garrett Temple,1100602
2015,Wesley Johnson,1100602
2015,Jeremy Evans,1100602
2015,Glenn Robinson III,1100000
2015,Richaun Holmes,1074169
2015,Jon Leuer,1035000
2015,Lester Hudson,1015421
2015,James Anderson,1015421
2015,E'Twaun Moore,1015421
2015,Rakeem Christmas,1007026
2015,Joe Young,1007026
2015,Kris Humphries,1000000
2015,Robert Covington,1000000
2015,Montrezl Harrell,1000000
2015,Edy Tavares,1000000
2015,Jerel McNeal,981348
2015,Hassan Whiteside,981348
2015,Quincy Acy,981348
2015,Quincy Miller,981348
2015,John Jenkins,981348
2015,Chris Johnson,981348
2015,Thomas Robinson,981348
2015,Pablo Prigioni,947726
2015,Troy Daniels,947276
2015,Ronnie Price,947276
2015,Isaiah Canaan,947276
2015,Anthony Bennett,947276
2015,Tayshaun Prince,947276
2015,John Lucas III,947276
2015,Tyler Hansbrough,947276
2015,Matt Bonner,947276
2015,Henry Sims,947276
2015,Gerald Green,947276
2015,Justin Holiday,947276
2015,Jason Richardson,947276
2015,Raul Neto,900000
2015,Jimmer Fredette,874837
2015,Damien Inglis,855000
2015,Terrico White,845059
2015,Elijah Millsap,845059
2015,James Michael McAdoo,845059
2015,Jabari Brown,845059
2015,Marcus Landry,845059
2015,Joe Harris,845059
2015,Johnny O'Bryant III,845059
2015,Eric Moreland,845059
2015,JaMychal Green,845059
2015,Russ Smith,845059
2015,Jack Cooley,845059
2015,Tim Frazier,845059
2015,Kostas Papanikolaou,800321
2015,Bryce Cotton,700902
2015,Anthony Brown,700000
2015,Norman Powell,650000
2015,Pat Connaughton,625093
2015,Darrun Hilliard,600000
2015,Jarell Eddie,561716
2015,Deonte Burton,525093
2015,Kyle Casey,525093
2015,T.J. McConnell,525093
2015,Scottie Wilbekin,525093
2015,J.J. O'Brien,525093
2015,Treveon Graham,525093
2015,Melvin Ejim,525093
2015,Branden Dawson,525093
2015,Ronald Roberts Jr.,525093
2015,Jarrid Famous,525093
2015,Jamil Wilson,525093
2015,Duje Dukan,525093
2015,Jonathan Holmes,525093
2015,Lamar Patterson,525093
2015,Michael Beasley,306527
2015,Steve Novak,295327
2015,Anderson Varejao,289755
2015,JJ Hickson,273038
2015,Joe Johnson,261894
2015,JaKarr Sampson,258489
2015,Andre Miller,250750
2015,Jason Thompson,245177
2015,Ryan Hollins,239605
2015,Nazr Mohammed,222888
2015,Ty Lawson,211744
2015,Chase Budinger,206192
2015,Marcus Thornton,200600
2015,Kevin Martin,200600
2015,Andrew Goudelock,200600
2015,Jorge Gutierrez,189455
2015,Bryce Dejean-Jones,169883
2015,Tony Wroten,167406
2015,Sean Kilpatrick,134215
2015,Lorenzo Brown,111444
2015,Jeff Ayres,111444
2015,Jordan McRae,111196
2015,Erick Green,99418
2015,Alan Williams,83397
2015,Keith Appling,61776
2015,Orlando Johnson,55722
2015,Elliot Williams,55722
2015,Phil Pressey,55722
2015,Cory Jefferson,49709
2015,Thanasis Antetokounmpo,30888
2016,LeBron James,30963450
2016,Chris Paul,22868827
2016,Chandler Parsons,22116750
2016,Bradley Beal,22116750
2016,Anthony Davis,22116750
2016,Derrick Rose,21323252
2016,Marc Gasol,21165675
2016,DeAndre Jordan,21165675
2016,Brook Lopez,21165675
2016,Kevin Love,21165675
2016,Nicolas Batum,20869566
2016,Mike Conley,26540100
2016,LaMarcus Aldridge,20575005
2016,Blake Griffin,20140839
2016,Paul Millsap,20072033
2016,Ryan Anderson,18735364
2016,Allen Crabbe,18500000
2016,Paul George,18314532
2016,Luol Deng,18000000
2016,Kawhi Leonard,17638063
2016,Kyrie Irving,17638063
2016,Jimmy Butler,17552209
2016,Al Horford,26540100
2016,Tobias Harris,17200000
2016,Greg Monroe,17145838
2016,Enes Kanter,17145838
2016,Wesley Matthews,17145838
2016,Bismack Biyombo,17000000
